Time, Lat, Lon, Vel, Alt, Nsat, a_x, a_y, a_z, q_x, q_y, q_z,
619709342.600,504595230,44594010,120,18420,12,-1.42582,-0.63689,-9.83109,0.00211,0.00106,-0.00133
619709342.900,504595228,44594012,21,18420,12,-1.50543,-0.29450,-9.75986,0.00357,0.00039,-0.00053
619709343.100,504595228,44594013,62,18420,12,-1.26420,-0.77397,-9.88078,0.00357,0.00039,0.00013
619709343.300,504595227,44594015,70,18420,12,-1.58983,-0.46869,-9.57849,0.00118,0.00079,0.00040
619709343.500,504595227,44594015,83,18410,12,-1.64610,-0.37411,-9.53480,0.00464,0.00039,0.00040
619709343.700,504595225,44594017,35,18410,12,-1.55990,-0.34837,-9.61261,0.00584,-0.00001,-0.00093
619709343.900,504595225,44594018,72,18410,12,-1.48927,-0.33102,-9.68923,0.00757,0.00079,0.00027
619709344.100,504595223,44594018,56,18410,12,-1.50902,-1.02178,-9.35941,0.01529,-0.00081,-0.00053
619709344.300,504595223,44594020,26,18410,12,-1.40726,-0.63689,-9.92687,-0.00015,0.00279,-0.00186
619709344.500,504595223,44594020,69,18410,12,-1.53716,-0.05148,-9.90532,-0.00575,0.00425,0.00053
619709344.700,504595222,44594022,53,18410,12,-1.16723,-0.34718,-9.86761,0.00664,0.00345,0.00200
619709344.900,504595220,44594023,72,18410,12,-1.25283,-0.17658,-9.69701,0.00064,-0.00094,0.00187
619709345.100,504595218,44594023,47,18410,12,-1.04931,-0.75661,-9.84486,0.00118,-0.00254,0.00200
619709345.300,504595218,44594023,61,18410,12,-1.38452,-0.63928,-10.08669,-0.00002,0.00199,0.00133
